Date,Open,High,Low,Close,Adj Close,Volume
2021-03-05,122.760002,126.330002,122.550003,125.980003,118.391380,10490900
2021-03-08,125.760002,128.899994,125.320000,127.309998,119.641266,9224700
2021-03-09,127.650002,128.919998,126.059998,126.180000,118.579338,8859700
2021-03-10,126.150002,128.419998,125.470001,127.339996,119.669464,9070900
2021-03-11,127.129997,127.849998,126.720001,126.910004,119.265358,6941500
2021-03-12,127.650002,128.820007,127.650002,128.139999,120.421272,6521900
2021-03-15,128.389999,129.039993,127.190002,128.559998,120.815964,7172600
2021-03-16,128.509995,129.979996,128.509995,128.940002,121.173080,6485200
2021-03-17,129.110001,129.839996,128.350006,128.419998,120.684395,6192900
2021-03-18,128.210007,129.039993,127.040001,128.699997,120.947540,6871300
2021-03-19,129.100006,129.740005,127.900002,128.009995,120.299095,20262100
2021-03-22,128.009995,130.889999,128.009995,130.179993,122.338371,8077600
2021-03-23,130.410004,133.289993,129.990005,132.600006,124.612625,9503800
2021-03-24,130.940002,133.139999,130.619995,132.559998,124.575027,8318000
2021-03-25,133.089996,133.619995,132.050003,133.479996,125.439606,7517300
2021-03-26,133.220001,135.610001,132.479996,135.449997,127.290939,10821200
2021-03-29,135.000000,137.600006,135.000000,137.570007,129.283234,11176000
2021-03-30,136.610001,137.000000,135.139999,135.449997,127.290939,8090600
2021-03-31,135.679993,136.750000,135.259995,135.429993,127.272141,9202600
2021-04-01,135.050003,135.479996,133.330002,134.279999,126.191437,9117800
2021-04-05,134.960007,137.250000,134.729996,136.449997,128.230682,8279100
2021-04-06,136.000000,137.020004,135.639999,136.500000,128.277710,6180600
2021-04-07,137.119995,137.330002,136.250000,136.740005,128.503235,10244500
2021-04-08,136.899994,137.630005,136.589996,137.259995,128.991913,6190300
2021-04-09,136.509995,137.270004,135.559998,136.369995,128.155518,5855400
2021-04-12,136.500000,137.039993,135.710007,136.919998,128.672409,6440900
2021-04-13,136.020004,136.389999,134.839996,135.110001,126.971428,9161200
2021-04-14,135.520004,135.789993,134.580002,135.600006,127.431931,7584000
2021-04-15,135.970001,137.759995,135.869995,137.240005,128.973129,7945300
2021-04-16,137.610001,137.899994,136.880005,137.250000,128.982513,7708500
2021-04-19,136.940002,137.080002,135.389999,136.610001,128.381088,9149400
2021-04-20,134.839996,138.589996,133.529999,137.750000,129.452377,10040500
2021-04-21,137.889999,138.570007,136.600006,136.850006,128.606613,8465900
2021-04-22,135.369995,135.789993,134.059998,134.630005,127.329826,7338300
2021-04-23,134.929993,135.080002,133.250000,133.940002,126.677231,6708300
2021-04-26,133.490005,133.759995,131.169998,131.259995,124.142540,9910600
2021-04-27,131.240005,131.889999,130.289993,131.179993,124.066879,8296800
2021-04-28,131.710007,131.850006,130.880005,131.399994,124.274933,6262800
2021-04-29,131.309998,132.990005,131.309998,132.509995,125.324776,6786800
2021-04-30,132.750000,133.669998,132.259995,133.419998,126.185402,9188600
2021-05-03,134.029999,135.679993,134.029999,135.000000,127.679741,8070300
2021-05-04,134.979996,135.830002,134.210007,134.539993,127.244667,9624000
2021-05-05,134.369995,134.970001,133.369995,133.460007,126.223259,8295900
2021-05-06,134.009995,135.369995,133.919998,135.139999,127.812164,9771100
2021-05-07,135.080002,136.029999,134.759995,135.149994,127.821609,6299100
2021-05-10,135.889999,138.419998,135.690002,137.669998,130.204971,8852700
2021-05-11,138.490005,138.789993,136.470001,136.990005,129.561844,10973700
2021-05-12,136.490005,137.000000,135.490005,135.539993,128.190475,8853700
2021-05-13,135.889999,138.529999,135.389999,137.720001,130.252258,8753600
2021-05-14,137.669998,139.100006,137.669998,138.009995,130.526520,5989500
2021-05-17,137.970001,139.070007,137.610001,137.729996,130.261703,7690700
2021-05-18,136.460007,137.830002,136.149994,136.320007,128.928162,9239100
2021-05-19,136.059998,136.830002,135.589996,136.600006,129.192993,9806800
2021-05-20,136.789993,138.710007,136.720001,138.000000,130.517059,8768200
2021-05-21,138.199997,138.940002,137.779999,138.000000,130.517059,10161000
2021-05-24,138.000000,138.800003,137.729996,137.960007,130.479248,6981300
2021-05-25,138.050003,138.479996,136.750000,138.429993,130.923721,8142400
2021-05-26,138.789993,138.860001,137.869995,138.119995,130.630585,8122900
2021-05-27,138.119995,138.279999,134.660004,134.979996,127.660820,33095700
2021-05-28,135.149994,136.130005,134.639999,134.850006,127.537888,10477100
2021-06-01,135.789993,136.000000,132.479996,132.880005,125.674690,9993900
2021-06-02,133.000000,133.630005,132.520004,133.460007,126.223259,8254100
2021-06-03,133.229996,135.910004,133.199997,135.850006,128.483627,11249800
2021-06-04,135.699997,136.619995,135.399994,135.949997,128.578232,6894400
2021-06-07,136.360001,136.839996,135.679993,136.419998,129.022751,8418000
2021-06-08,136.679993,136.750000,134.750000,134.839996,127.528427,6911500
2021-06-09,135.550003,136.440002,134.740005,134.789993,127.481110,6200700
2021-06-10,135.020004,136.350006,134.619995,135.789993,128.426910,6515500
2021-06-11,135.750000,135.869995,133.899994,134.860001,127.547348,10641400
2021-06-14,134.979996,135.029999,133.960007,134.910004,127.594627,6302000
2021-06-15,135.199997,135.639999,134.550003,134.649994,127.348732,5543400
2021-06-16,135.179993,135.580002,132.649994,132.779999,125.580116,8936400
2021-06-17,132.820007,134.160004,132.649994,133.990005,126.724525,7875600
2021-06-18,133.339996,133.350006,131.940002,132.029999,124.870804,13997600
2021-06-21,132.690002,133.259995,132.399994,133.070007,125.854401,8014800
2021-06-22,133.039993,134.020004,132.880005,133.119995,125.901688,6550900
2021-06-23,132.949997,133.360001,132.320007,132.929993,125.721985,5796000
2021-06-24,132.949997,133.309998,132.699997,133.020004,125.807106,6056700
2021-06-25,133.259995,135.539993,132.949997,134.919998,127.604057,24504900
2021-06-28,134.899994,136.160004,134.759995,135.320007,127.982399,6065400
2021-06-29,135.509995,135.830002,133.820007,134.399994,127.112274,5792300
2021-06-30,134.580002,135.289993,134.289993,134.929993,127.613533,5776600
2021-07-01,135.429993,136.139999,134.919998,135.240005,127.906738,5922300
2021-07-02,135.600006,136.639999,135.419998,135.899994,128.530960,5572000
2021-07-06,135.520004,136.300003,135.360001,135.979996,128.606598,6534400
2021-07-07,136.029999,137.589996,136.029999,137.000000,129.571304,5532700
2021-07-08,136.990005,137.399994,135.889999,136.979996,129.552383,7585200
2021-07-09,137.240005,137.649994,136.839996,137.029999,129.599670,5948700
2021-07-12,136.899994,137.470001,136.429993,137.139999,129.703674,6807300
2021-07-13,136.389999,137.570007,136.389999,136.970001,129.542923,5603800
2021-07-14,137.009995,138.229996,136.369995,137.979996,130.498154,5903600
2021-07-15,138.009995,139.259995,137.699997,139.160004,131.614197,7357100
2021-07-16,139.300003,140.779999,139.110001,140.509995,132.890945,9346300
2021-07-19,140.320007,141.869995,138.809998,140.440002,132.824783,9544100
2021-07-20,140.440002,141.979996,139.639999,139.690002,132.115417,8136300
2021-07-21,139.949997,140.199997,138.990005,139.199997,131.652008,6954700
2021-07-22,137.289993,138.330002,136.710007,137.800003,131.147614,6013800
2021-07-23,137.479996,139.979996,137.080002,139.789993,133.041519,7906000
2021-07-26,139.619995,140.820007,139.220001,140.279999,133.507874,5925800
2021-07-27,140.149994,141.619995,140.000000,140.850006,134.050354,7075400
2021-07-28,140.669998,140.669998,138.710007,138.759995,132.061234,8520000
2021-07-29,139.759995,140.179993,138.729996,139.479996,132.746490,5430500
2021-07-30,142.000000,144.539993,141.550003,142.229996,135.363739,14394300
2021-08-02,141.770004,142.429993,140.800003,141.880005,135.030624,7009500
2021-08-03,141.860001,144.210007,141.520004,143.949997,137.000687,8455700
2021-08-04,143.039993,144.089996,142.350006,142.429993,135.554062,6628000
2021-08-05,143.350006,143.550003,141.470001,142.500000,135.620712,5363300
2021-08-06,143.029999,143.119995,141.220001,141.410004,134.583328,6030100
2021-08-09,141.949997,142.589996,141.699997,142.179993,135.316132,4743800
2021-08-10,141.910004,142.509995,141.660004,142.270004,135.401810,5253500
2021-08-11,142.740005,143.240005,142.470001,142.619995,135.734879,4205000
2021-08-12,143.149994,143.149994,142.350006,142.949997,136.048965,4956100
2021-08-13,142.949997,143.990005,142.690002,143.639999,136.705658,4888800
2021-08-16,143.669998,144.690002,143.380005,144.639999,137.657394,6040800
2021-08-17,144.399994,145.600006,143.889999,144.880005,137.885803,7577000
2021-08-18,144.699997,144.880005,143.179993,143.300003,136.382080,7162000
2021-08-19,143.160004,145.279999,143.160004,144.990005,137.990494,5787200
2021-08-20,145.250000,145.979996,144.779999,145.089996,138.085648,5273800
2021-08-23,144.289993,145.339996,144.229996,144.350006,137.381393,4522200
2021-08-24,144.009995,144.149994,142.979996,143.179993,136.267868,4560400
2021-08-25,143.070007,143.130005,142.250000,142.669998,135.782501,3861500
2021-08-26,142.559998,142.710007,141.470001,142.419998,135.544556,4749400
2021-08-27,142.479996,142.770004,141.639999,142.309998,135.439880,4741200
2021-08-30,142.600006,142.990005,142.050003,142.929993,136.029922,3845800
2021-08-31,143.039993,143.529999,142.050003,142.389999,135.516006,9642400
2021-09-01,142.330002,144.190002,142.229996,143.839996,136.895996,6214200
2021-09-02,143.970001,144.729996,143.580002,143.949997,137.000687,5392500
2021-09-03,143.759995,144.369995,143.520004,144.050003,137.095871,5466400
2021-09-07,144.320007,144.500000,143.289993,143.509995,136.581924,6520600
2021-09-08,143.080002,144.940002,143.009995,144.600006,137.619339,6897800
2021-09-09,144.570007,144.880005,143.649994,143.990005,137.038773,6354700
2021-09-10,144.059998,144.460007,143.320007,144.130005,137.171997,5750000
2021-09-13,144.850006,147.229996,144.850006,145.679993,138.647171,9952500
2021-09-14,146.130005,146.360001,144.949997,145.429993,138.409241,5831800
2021-09-15,145.350006,145.770004,144.740005,145.119995,138.114197,6237100
2021-09-16,144.839996,145.190002,142.820007,144.110001,137.152969,6142100
2021-09-17,144.369995,146.279999,144.229996,144.339996,137.371857,18737400
2021-09-20,144.220001,144.850006,141.970001,142.889999,135.991867,10238700
2021-09-21,142.979996,144.529999,142.880005,143.110001,136.201263,6651300
2021-09-22,143.820007,144.350006,142.860001,143.600006,136.667618,6332500
2021-09-23,144.059998,144.690002,143.490005,144.190002,137.229126,5171200
2021-09-24,143.800003,144.449997,143.089996,143.550003,136.620041,5009400
2021-09-27,143.149994,143.169998,141.520004,141.660004,134.821259,5749700
2021-09-28,141.050003,141.369995,139.559998,140.589996,133.802902,7015300
2021-09-29,140.270004,142.679993,140.179993,142.020004,135.163864,5460000
2021-09-30,142.639999,142.740005,139.529999,139.800003,133.051071,6934900
2021-10-01,139.929993,140.229996,138.320007,139.580002,132.841675,5587200
2021-10-04,139.389999,140.399994,137.600006,138.789993,132.089798,5816000
2021-10-05,138.800003,140.520004,138.720001,139.330002,132.603729,6902700
2021-10-06,138.990005,141.259995,138.619995,141.190002,134.373932,5332900
2021-10-07,141.750000,143.029999,141.750000,142.320007,135.449402,5334600
2021-10-08,142.289993,142.619995,141.039993,141.729996,134.887894,6131800
2021-10-11,142.369995,142.770004,141.770004,142.320007,135.449402,5995600
2021-10-12,142.600006,143.039993,141.699997,142.110001,135.249527,6734800
2021-10-13,142.399994,142.759995,141.029999,142.440002,135.563599,5689800
2021-10-14,142.830002,144.309998,142.809998,144.050003,137.095871,6777800
2021-10-15,144.520004,144.869995,143.679993,144.419998,137.448013,6923700
2021-10-18,143.550003,143.699997,142.100006,142.339996,135.468414,9119000
2021-10-19,139.080002,140.820007,138.800003,140.660004,133.869522,9555300
2021-10-20,140.149994,141.960007,139.850006,141.210007,134.392975,7352700
2021-10-21,140.860001,141.160004,139.179993,139.330002,133.425766,6545500
2021-10-22,139.389999,141.009995,139.320007,140.830002,134.862213,5265000
2021-10-25,140.410004,140.919998,139.050003,140.850006,134.881363,5382100
2021-10-26,141.619995,143.179993,141.240005,142.850006,136.796616,6234900
2021-10-27,143.139999,143.679993,141.690002,141.830002,135.819824,9643500
2021-10-28,141.889999,142.880005,141.710007,142.679993,136.633820,4538500
2021-10-29,142.160004,143.479996,142.020004,142.990005,136.930695,6239500
2021-11-01,143.360001,143.800003,142.490005,142.639999,136.595505,5038900
2021-11-02,142.720001,144.580002,142.279999,144.059998,137.955338,9954300
2021-11-03,144.130005,145.110001,143.520004,145.050003,138.903366,7620100
2021-11-04,142.839996,145.389999,142.339996,145.320007,139.161942,6402500
2021-11-05,145.440002,146.369995,144.800003,146.039993,139.851425,6062700
2021-11-08,145.500000,146.100006,144.020004,144.949997,138.807617,5854400
2021-11-09,145.029999,145.830002,144.580002,145.389999,139.228973,4873100
2021-11-10,145.740005,147.309998,145.589996,146.820007,140.598373,7334900
2021-11-11,146.860001,146.970001,146.210007,146.399994,140.196167,4096300
2021-11-12,146.740005,147.080002,145.979996,146.559998,140.349396,5687400
2021-11-15,147.029999,147.750000,146.470001,147.399994,141.153778,5510200
2021-11-16,147.389999,148.589996,147.009995,147.190002,140.952682,7603900
2021-11-17,146.970001,147.779999,146.419998,147.100006,140.866516,4900200
2021-11-18,147.039993,148.080002,146.509995,147.119995,140.885666,5509300
2021-11-19,147.949997,148.229996,146.789993,146.820007,140.598373,6274300
2021-11-22,146.970001,148.940002,146.830002,147.800003,141.536850,6625400
2021-11-23,147.830002,149.500000,147.669998,149.440002,143.107346,7912800
2021-11-24,148.770004,148.880005,147.679993,148.660004,142.360413,5665200
2021-11-26,148.580002,149.720001,147.309998,147.470001,141.220810,6299800
2021-11-29,147.789993,149.660004,146.789993,149.020004,142.705154,7113300
2021-11-30,147.809998,148.539993,144.119995,144.580002,138.453323,11696400
2021-12-01,144.850006,147.869995,144.850006,146.399994,140.196167,8313500
2021-12-02,147.009995,148.460007,146.940002,147.259995,141.019714,9468800
2021-12-03,148.020004,150.000000,147.660004,149.880005,143.528702,11200800
2021-12-06,150.190002,152.389999,150.190002,152.149994,145.702515,11935100
2021-12-07,151.949997,152.580002,151.270004,151.750000,145.319473,7913400
2021-12-08,151.669998,152.660004,150.279999,152.429993,145.970642,8329300
2021-12-09,152.309998,154.190002,151.600006,153.320007,146.822952,8334300
2021-12-10,153.850006,155.800003,153.429993,155.460007,148.872238,7172300
2021-12-13,155.300003,158.330002,154.910004,157.669998,150.988602,8944000
2021-12-14,157.899994,158.630005,156.660004,158.250000,151.543991,8677500
2021-12-15,157.639999,159.639999,157.639999,158.860001,152.128189,9152600
2021-12-16,158.729996,161.320007,158.419998,161.110001,154.282822,10852900
2021-12-17,160.660004,161.720001,157.309998,157.460007,150.787491,24349400
2021-12-20,156.600006,158.460007,156.570007,157.860001,151.170532,9202600
2021-12-21,157.649994,158.149994,156.789993,157.759995,151.074799,6946000
2021-12-22,157.770004,159.580002,157.270004,159.320007,152.568680,6626300
2021-12-23,159.500000,160.919998,159.440002,160.100006,153.315643,5640900
2021-12-27,160.669998,161.990005,160.610001,161.970001,155.106384,4548600
2021-12-28,161.960007,163.380005,161.940002,162.839996,155.939499,5929400
2021-12-29,163.210007,164.979996,163.080002,164.190002,157.232315,5346100
2021-12-30,164.399994,164.589996,162.610001,162.770004,155.872498,5911500
2021-12-31,162.860001,163.729996,162.460007,163.580002,156.648178,5327000
2022-01-03,161.690002,162.940002,159.880005,162.899994,155.996979,9317300
2022-01-04,162.289993,164.389999,162.179993,163.470001,156.542831,9253800
2022-01-05,163.440002,165.320007,163.399994,164.210007,157.251480,9330200
2022-01-06,164.339996,165.199997,162.610001,162.830002,155.929932,7556000
2022-01-07,163.130005,163.529999,161.949997,162.740005,155.843765,6098500
2022-01-10,162.509995,163.119995,160.169998,160.520004,153.717834,8055000
2022-01-11,160.220001,160.220001,156.910004,158.660004,151.936646,11957900
2022-01-12,158.259995,159.360001,157.830002,159.009995,152.271820,7127500
2022-01-13,159.309998,159.449997,157.779999,158.289993,151.582321,6551000
2022-01-14,158.070007,160.490005,157.559998,159.809998,153.037903,10708000
2022-01-18,158.529999,158.529999,156.039993,156.729996,150.088409,10988400
2022-01-19,157.610001,164.190002,156.970001,162.000000,155.135132,14088300
2022-01-20,160.119995,164.330002,160.119995,162.000000,155.972733,10799100
2022-01-21,163.000000,165.350006,162.100006,162.619995,156.569672,10900400
2022-01-24,163.429993,164.119995,158.720001,161.300003,155.298798,14838100
2022-01-25,160.449997,161.300003,157.889999,159.539993,153.604263,9369600
2022-01-26,157.339996,159.570007,156.380005,158.149994,152.265976,10707100
2022-01-27,158.729996,161.350006,158.580002,159.130005,153.209534,9083000
2022-01-28,158.610001,160.949997,157.320007,160.500000,154.528564,9494200
2022-01-31,159.350006,160.649994,158.869995,160.449997,154.480408,8950100
2022-02-01,160.789993,161.300003,157.729996,159.740005,153.796844,6284100
2022-02-02,160.139999,162.839996,159.470001,162.600006,156.550430,7558800
2022-02-03,161.979996,164.979996,161.619995,164.139999,158.033142,10474500
2022-02-04,163.130005,164.490005,161.410004,161.529999,155.520248,8959900
2022-02-07,161.869995,162.259995,159.669998,160.320007,154.355240,6430500
2022-02-08,161.119995,161.270004,159.649994,159.960007,154.008652,5048700
2022-02-09,160.360001,160.639999,159.270004,159.600006,153.662048,8077400
2022-02-10,159.089996,159.500000,156.649994,157.169998,151.322449,7033000
2022-02-11,158.009995,158.580002,155.580002,156.289993,150.475189,9341400
2022-02-14,156.139999,157.059998,153.360001,156.740005,150.908447,9472200
2022-02-15,157.770004,159.320007,156.110001,156.820007,150.985474,6659200
2022-02-16,156.830002,158.779999,156.270004,158.009995,152.131195,9315700
2022-02-17,158.380005,160.380005,157.350006,159.820007,153.873856,7925500
2022-02-18,159.500000,161.059998,158.820007,159.899994,153.950867,8063200
2022-02-22,160.110001,160.880005,156.660004,157.929993,152.054153,8179500
2022-02-23,158.300003,158.600006,155.600006,155.960007,150.157455,6273000
2022-02-24,155.639999,155.979996,150.559998,151.759995,146.113724,13145100
2022-02-25,152.330002,158.940002,152.250000,158.240005,152.352631,8888800
2022-02-28,156.289993,157.190002,153.820007,155.889999,150.090088,8669200
2022-03-01,154.309998,155.399994,152.339996,153.309998,147.606064,8311900
2022-03-02,152.960007,155.080002,152.600006,153.789993,148.068192,6111300
2022-03-03,153.770004,155.860001,153.770004,154.360001,148.617004,7451200
2022-03-04,153.119995,155.350006,152.550003,155.139999,149.367966,8639100
2022-03-07,154.490005,154.520004,151.139999,152.839996,147.153534,8374500
2022-03-08,152.179993,152.949997,146.580002,146.789993,141.328629,9517200
2022-03-09,148.830002,150.470001,147.809998,148.770004,143.234985,7044100
2022-03-10,147.800003,148.279999,143.940002,144.940002,139.547470,9221000
2022-03-11,145.399994,146.160004,143.029999,143.220001,137.891464,7086100
2022-03-14,144.449997,146.039993,143.350006,145.050003,139.653381,7964600
2022-03-15,147.009995,150.539993,146.889999,150.270004,144.679169,9868400
2022-03-16,150.630005,151.789993,148.039993,149.759995,144.188126,6908900
2022-03-17,149.990005,150.470001,148.500000,150.229996,144.640640,6003800
2022-03-18,150.869995,150.869995,148.240005,150.149994,144.563629,15570300
2022-03-21,150.440002,151.419998,149.240005,150.720001,145.112427,6937500
2022-03-22,153.429993,153.600006,150.520004,151.880005,146.229263,7292100
2022-03-23,152.199997,153.009995,150.690002,150.820007,145.208710,5531900
2022-03-24,150.889999,151.559998,150.160004,151.080002,145.459015,4203100
2022-03-25,151.630005,153.919998,151.509995,152.830002,147.143921,5047700
2022-03-28,153.639999,153.899994,152.630005,153.880005,148.154846,4234000
2022-03-29,155.369995,156.470001,154.020004,155.460007,149.676086,5643400
2022-03-30,152.500000,154.429993,151.940002,154.389999,148.645859,5779300
2022-03-31,154.100006,154.339996,152.399994,152.800003,147.115067,7538600
2022-04-01,153.520004,155.460007,152.059998,155.089996,149.319839,5742600
2022-04-04,153.809998,154.350006,151.259995,154.080002,148.347427,5992000
2022-04-05,153.610001,157.369995,153.539993,154.619995,148.867294,7653000
2022-04-06,154.419998,157.289993,153.940002,156.830002,150.995102,8884700
2022-04-07,157.869995,159.389999,156.970001,158.860001,152.949570,6889700
2022-04-08,159.699997,160.529999,158.919998,160.100006,154.143417,6045400
2022-04-11,159.949997,161.210007,158.630005,159.490005,153.556137,6158400
2022-04-12,159.309998,160.630005,158.699997,159.009995,153.093979,7221500
2022-04-13,159.080002,160.410004,158.710007,159.460007,153.527267,5247700
2022-04-14,159.979996,160.300003,158.449997,158.570007,152.670380,7806500
2022-04-18,158.479996,158.979996,156.529999,157.059998,151.216553,6034500
2022-04-19,156.770004,160.029999,156.300003,159.410004,153.479095,7897000
2022-04-20,160.500000,164.479996,160.000000,163.649994,157.561340,10196100
2022-04-21,163.820007,164.899994,162.429993,162.610001,157.438416,9365700
2022-04-22,163.240005,163.520004,160.910004,161.250000,156.121658,9394600
2022-04-25,161.699997,163.289993,159.800003,162.550003,157.380310,6986800
2022-04-26,162.679993,163.639999,159.750000,159.789993,154.708084,7769500
2022-04-27,160.210007,161.449997,159.110001,159.360001,154.291763,6754900
2022-04-28,160.539993,163.710007,159.270004,163.410004,158.212952,9306800
2022-04-29,162.470001,162.949997,160.199997,160.550003,155.443909,10637000
2022-05-02,161.600006,162.000000,156.190002,158.380005,153.342926,10351600
2022-05-03,158.220001,158.990005,155.009995,156.210007,151.241943,10344000
2022-05-04,155.830002,157.550003,155.149994,157.360001,152.355362,7771000
2022-05-05,156.300003,157.289993,153.139999,154.460007,149.547623,8217100
2022-05-06,154.770004,156.240005,153.869995,156.000000,151.038620,7304800
2022-05-09,153.960007,156.759995,152.750000,155.610001,150.661026,8540800
2022-05-10,155.550003,156.619995,153.940002,154.789993,149.867096,7447400
2022-05-11,154.029999,155.899994,152.350006,152.610001,147.756439,7692200
2022-05-12,153.520004,153.610001,149.880005,151.990005,147.156158,9600800
2022-05-13,152.580002,153.729996,150.419998,153.619995,148.734299,5675500
2022-05-16,153.470001,155.899994,152.029999,155.119995,150.186600,5971000
2022-05-17,155.130005,156.750000,153.070007,154.679993,149.760605,6509100
2022-05-18,154.669998,154.759995,144.539993,145.039993,140.427185,9670700
2022-05-19,143.410004,143.419998,140.600006,141.699997,137.193405,9694100
2022-05-20,142.149994,142.449997,139.179993,141.789993,137.280548,7786900
2022-05-23,142.839996,145.630005,142.080002,145.050003,140.436890,7134500
2022-05-24,144.889999,147.940002,144.820007,147.630005,142.934830,7207400
2022-05-25,147.110001,147.139999,143.500000,145.210007,140.591782,8217800
2022-05-26,146.479996,147.380005,145.039993,146.479996,141.821396,5702600
2022-05-27,146.970001,148.720001,146.630005,148.720001,143.990143,6028800
2022-05-31,147.289993,148.990005,146.160004,147.880005,143.176880,12416700
2022-06-01,148.000000,148.119995,144.710007,145.639999,141.008102,7036000
2022-06-02,145.970001,147.259995,142.630005,147.210007,142.528168,6479800
2022-06-03,146.360001,147.210007,145.119995,145.889999,141.250153,4720700
2022-06-06,147.369995,147.639999,144.589996,145.320007,140.698318,4751100
2022-06-07,143.669998,147.179993,143.429993,146.940002,142.266754,4918600
2022-06-08,146.300003,146.429993,144.990005,145.110001,140.494965,4369600
2022-06-09,145.410004,146.889999,142.339996,142.490005,137.958298,4625700
2022-06-10,140.889999,143.149994,139.449997,141.949997,137.435455,6630800
2022-06-13,139.500000,140.490005,137.630005,138.149994,133.756302,8549500
2022-06-14,137.509995,137.580002,132.539993,133.839996,129.583405,9980200
2022-06-15,134.440002,134.899994,129.500000,132.509995,128.295670,12178100
2022-06-16,131.029999,135.070007,130.600006,133.320007,129.079941,9683300
2022-06-17,132.559998,134.259995,131.429993,132.360001,128.150452,17113300
2022-06-21,134.619995,137.000000,133.429993,136.369995,132.032913,9017000
2022-06-22,135.679993,139.690002,135.669998,138.500000,134.095200,8374500
2022-06-23,139.050003,142.479996,138.899994,142.300003,137.774338,6418300
2022-06-24,144.199997,145.240005,143.119995,144.350006,139.759125,19440600
2022-06-27,144.119995,144.759995,142.710007,143.250000,138.694122,5618500
2022-06-28,143.539993,144.089996,140.580002,140.919998,136.438217,6077300
2022-06-29,141.600006,142.860001,141.149994,142.199997,137.677521,5174600
2022-06-30,141.690002,144.440002,141.229996,143.789993,139.216949,7410100
2022-07-01,144.240005,146.250000,143.399994,146.110001,141.463165,5937200
2022-07-05,144.580002,146.100006,142.539993,144.699997,140.097992,5760900
2022-07-06,145.509995,147.490005,144.970001,146.050003,141.405075,5485200
2022-07-07,145.289993,146.190002,144.600006,146.000000,141.356659,6623400
2022-07-08,145.990005,146.809998,144.570007,145.020004,140.407822,4294200
2022-07-11,145.149994,146.580002,144.679993,146.039993,141.395370,5482900
2022-07-12,145.860001,146.919998,144.369995,144.750000,140.146408,5204400
2022-07-13,144.410004,146.960007,144.210007,145.699997,141.066193,5075600
2022-07-14,143.759995,145.529999,143.470001,145.270004,140.649887,4867000
2022-07-15,145.339996,145.699997,144.100006,145.070007,140.456253,6264600
2022-07-18,144.940002,145.089996,143.169998,143.309998,138.752197,6047500
2022-07-19,144.570007,145.009995,143.639999,144.039993,139.459000,5943600
2022-07-20,144.000000,144.220001,140.639999,141.550003,137.048187,8635300
2022-07-21,140.600006,141.360001,138.949997,140.770004,137.177795,8310200
2022-07-22,140.759995,143.169998,140.669998,143.020004,139.370361,5292700
2022-07-25,142.800003,144.419998,142.529999,143.990005,140.315628,5262100
2022-07-26,142.690002,144.490005,141.710007,144.270004,140.588486,5375700
2022-07-27,143.880005,146.210007,143.529999,145.639999,141.923508,5500000
2022-07-28,146.139999,148.610001,145.080002,148.059998,144.281754,7115700
2022-07-29,141.429993,142.500000,138.229996,138.910004,135.365250,18694700
2022-08-01,138.339996,143.940002,138.270004,142.899994,139.253403,12590000
2022-08-02,143.110001,143.720001,141.770004,141.949997,138.327667,7495000
2022-08-03,141.660004,145.270004,140.910004,144.880005,141.182922,6811000
2022-08-04,144.850006,146.460007,144.009995,144.649994,140.958771,6124700
2022-08-05,143.750000,144.839996,142.770004,144.720001,141.026993,4580300
2022-08-08,145.029999,146.470001,144.729996,145.270004,141.562973,4486800
2022-08-09,145.570007,145.940002,144.490005,144.929993,141.231644,3977300
2022-08-10,145.889999,146.500000,145.389999,146.300003,142.566681,4641300
2022-08-11,146.809998,147.289993,144.929993,145.259995,141.553207,5954300
2022-08-12,145.910004,146.729996,144.960007,146.669998,142.927231,5038700
2022-08-15,146.869995,148.770004,146.750000,148.559998,144.769012,6008000
2022-08-16,148.360001,150.600006,148.360001,149.929993,146.104034,7093000
2022-08-17,149.100006,149.750000,148.880005,149.240005,145.431656,4834600
2022-08-18,148.869995,149.990005,148.520004,149.770004,145.948120,3829000
2022-08-19,149.210007,150.630005,148.720001,149.729996,145.909134,6502500
2022-08-22,148.979996,150.130005,148.839996,149.330002,145.519363,6380700
2022-08-23,148.429993,148.440002,145.830002,146.449997,142.712845,5268200
2022-08-24,146.610001,147.259995,145.119995,145.820007,142.098923,5903200
2022-08-25,145.229996,145.779999,144.490005,145.699997,141.981979,5097600
2022-08-26,146.000000,146.529999,142.020004,142.289993,138.658981,6086600
2022-08-29,141.300003,142.690002,141.020004,141.690002,138.074310,5272100
2022-08-30,142.410004,142.410004,139.910004,140.179993,136.602844,5203700
2022-08-31,140.399994,140.880005,137.860001,137.940002,134.420013,8406900
2022-09-01,137.830002,139.759995,136.759995,139.639999,136.076630,7446500
2022-09-02,140.419998,141.149994,136.550003,137.160004,133.659927,7077800
2022-09-06,135.880005,137.940002,135.289993,135.630005,132.168961,8217200
2022-09-07,136.029999,137.759995,136.020004,137.679993,134.166626,6609400
2022-09-08,137.009995,138.490005,136.059998,137.860001,134.342056,7380500
2022-09-09,137.949997,141.089996,137.300003,139.960007,136.388474,6434300
2022-09-12,139.410004,141.800003,139.110001,141.100006,137.499359,5818700
2022-09-13,140.779999,141.429993,137.860001,138.179993,134.653885,6350200
2022-09-14,138.660004,139.660004,137.669998,138.509995,134.975449,6137800
2022-09-15,138.779999,138.889999,136.639999,137.440002,133.932755,5320700
2022-09-16,137.440002,139.059998,137.110001,138.279999,134.751328,9321500
